timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-04T23:23:19,langgraph_pdf_chatbot,c29b89f9-d3c8-473b-aeef-e4481553fa7f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.995950858996366,2.2714097470696336e-05,3.2467491451126177e-06,8.173333333333334,28.177350735449902,10.0,1.4742964859497472e-05,5.475059935599984e-05,1.8032966338877383e-05,8.75265305543747e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.306758880615234,machine,N,1.0
2025-06-04T23:23:48,langgraph_pdf_chatbot,dcc30848-d54a-42b6-b1c0-cefd0def2089,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.905487932999677,2.5788482004708212e-05,3.2620987120934066e-06,9.074285714285715,27.39901622902332,10.0,1.865881446361748e-05,6.015865923799865e-05,2.0555893919441184e-05,9.937336762105732e-05,Colombia,COL,valle del cauca department,,,Linux-6.11.0-17-generic-x86_64-with-glibc2.39,3.10.16,3.0.2,20,12th Gen Intel(R) Core(TM) i9-12900H,1,1 x NVIDIA GeForce RTX 3070 Laptop GPU,-76.523,3.4385,15.306758880615234,machine,N,1.0
